batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year,salary,war,year_born,hand2,cp,tp,1B,FBP,avg,OBP,SLG,OPS,p_year,YAB,YOPS
박재상,25.0,123.0,368.0,312.0,53.0,84.0,16.0,1.0,10.0,132.0,37.0,21.0,7.0,42.0,6.0,2.0,50.0,5.0,8.0,0.0,2007,3200,2.527,1982-07-20,좌투좌타,좌익수,좌익수,57.0,48.0,0.26899999999999996,0.36700000000000005,0.423,0.79,2008,314.0,0.7040000000000001
박재상,26.0,94.0,363.0,314.0,46.0,86.0,18.0,1.0,1.0,109.0,34.0,21.0,9.0,36.0,5.0,0.0,50.0,3.0,7.0,1.0,2008,7000,1.406,1982-07-20,좌투좌타,좌익수,좌익수,66.0,41.0,0.27399999999999997,0.35700000000000004,0.34700000000000003,0.7040000000000001,2009,515.0,0.8380000000000001
박재상,27.0,133.0,614.0,515.0,84.0,152.0,31.0,4.0,15.0,236.0,81.0,33.0,11.0,68.0,6.0,1.0,107.0,7.0,20.0,5.0,2009,10000,3.349,1982-07-20,좌투좌타,좌익수,좌익수,102.0,74.0,0.295,0.38,0.45799999999999996,0.8380000000000001,2010,321.0,0.7190000000000001
박재상,28.0,97.0,384.0,321.0,57.0,82.0,19.0,1.0,6.0,121.0,42.0,9.0,6.0,38.0,7.0,1.0,63.0,2.0,13.0,5.0,2010,16000,0.778,1982-07-20,좌투좌타,좌익수,좌익수,56.0,45.0,0.255,0.342,0.377,0.7190000000000001,2011,301.0,0.716
박재상,29.0,93.0,352.0,301.0,37.0,77.0,17.0,4.0,4.0,114.0,39.0,13.0,5.0,33.0,5.0,1.0,54.0,7.0,11.0,2.0,2011,17000,1.192,1982-07-20,좌투좌타,좌익수,좌익수,52.0,38.0,0.256,0.337,0.379,0.716,2012,269.0,0.609
박재상,30.0,100.0,322.0,269.0,37.0,58.0,12.0,0.0,4.0,82.0,23.0,6.0,9.0,34.0,1.0,0.0,60.0,8.0,16.0,2.0,2012,16000,-0.297,1982-07-20,좌투좌타,좌익수,좌익수,42.0,35.0,0.21600000000000003,0.304,0.305,0.609,2013,262.0,0.736
박재상,31.0,103.0,305.0,262.0,37.0,69.0,9.0,2.0,8.0,106.0,36.0,14.0,1.0,25.0,3.0,2.0,50.0,4.0,12.0,3.0,2013,14000,1.0590000000000002,1982-07-20,좌투좌타,좌익수,좌익수,50.0,28.0,0.263,0.331,0.405,0.736,2014,63.0,0.613
박재상,32.0,38.0,77.0,63.0,9.0,12.0,2.0,1.0,1.0,19.0,6.0,2.0,1.0,9.0,2.0,1.0,13.0,1.0,3.0,0.0,2014,16000,-0.098,1982-07-20,좌투좌타,좌익수,좌익수,8.0,11.0,0.19,0.311,0.302,0.613,2015,250.0,0.7350000000000001
박재상,33.0,108.0,292.0,250.0,34.0,62.0,12.0,2.0,7.0,99.0,37.0,4.0,5.0,32.0,3.0,0.0,53.0,4.0,6.0,1.0,2015,20000,0.13699999999999998,1982-07-20,좌투좌타,좌익수,좌익수,41.0,35.0,0.248,0.33899999999999997,0.396,0.7350000000000001,2016,255.0,0.794
안치용,23.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2002,2400,-0.047,1979-02-23,우투우타,좌익수,좌익수,0.0,0.0,0.0,0.0,0.0,0.0,2003,42.0,0.363
안치용,24.0,37.0,49.0,42.0,9.0,5.0,2.0,0.0,0.0,7.0,7.0,4.0,0.0,4.0,0.0,0.0,12.0,0.0,3.0,0.0,2003,2000,-0.381,1979-02-23,우투우타,좌익수,좌익수,3.0,4.0,0.11900000000000001,0.196,0.16699999999999998,0.363,2004,29.0,0.429
안치용,25.0,22.0,35.0,29.0,5.0,3.0,2.0,0.0,0.0,5.0,5.0,1.0,0.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,2004,2000,-0.128,1979-02-23,우투우타,좌익수,좌익수,1.0,6.0,0.10300000000000001,0.257,0.172,0.429,2005,7.0,0.28600000000000003
안치용,26.0,13.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2005,2700,-0.104,1979-02-23,우투우타,좌익수,좌익수,1.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,2006,28.0,0.232
안치용,27.0,20.0,31.0,28.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2006,2800,-0.35200000000000004,1979-02-23,우투우타,좌익수,좌익수,2.0,3.0,0.071,0.161,0.071,0.232,2007,18.0,0.541
안치용,28.0,12.0,19.0,18.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2007,2800,0.011,1979-02-23,우투우타,좌익수,좌익수,3.0,1.0,0.222,0.263,0.278,0.541,2008,370.0,0.7949999999999999
안치용,29.0,101.0,421.0,370.0,46.0,109.0,27.0,3.0,7.0,163.0,52.0,7.0,2.0,39.0,0.0,1.0,79.0,6.0,3.0,9.0,2008,3000,2.602,1979-02-23,우투우타,좌익수,좌익수,72.0,39.0,0.295,0.354,0.441,0.7949999999999999,2009,224.0,0.655
안치용,30.0,90.0,256.0,224.0,29.0,53.0,5.0,1.0,5.0,75.0,30.0,3.0,2.0,27.0,1.0,1.0,47.0,3.0,3.0,1.0,2009,6600,-0.142,1979-02-23,우투우타,좌익수,좌익수,42.0,28.0,0.237,0.32,0.335,0.655,2010,48.0,0.81
안치용,31.0,30.0,58.0,48.0,3.0,15.0,1.0,0.0,1.0,19.0,4.0,2.0,1.0,8.0,1.0,0.0,10.0,2.0,0.0,1.0,2010,6600,0.3720000000000001,1979-02-23,우투우타,좌익수,좌익수,13.0,9.0,0.312,0.414,0.396,0.81,2011,219.0,0.937
안치용,32.0,93.0,267.0,219.0,45.0,68.0,8.0,0.0,12.0,112.0,42.0,3.0,0.0,44.0,1.0,0.0,56.0,2.0,2.0,1.0,2011,5500,3.075,1979-02-23,우투우타,좌익수,좌익수,48.0,45.0,0.311,0.426,0.511,0.937,2012,198.0,0.7040000000000001
안치용,33.0,92.0,232.0,198.0,23.0,44.0,10.0,1.0,6.0,74.0,23.0,3.0,0.0,31.0,1.0,0.0,66.0,3.0,2.0,0.0,2012,8500,1.063,1979-02-23,우투우타,좌익수,좌익수,27.0,32.0,0.222,0.33,0.374,0.7040000000000001,2013,41.0,0.628
임훈,25.0,76.0,202.0,172.0,22.0,40.0,8.0,2.0,1.0,55.0,14.0,7.0,5.0,20.0,0.0,1.0,32.0,1.0,7.0,3.0,2010,2400,-0.246,1985-07-17,좌투좌타,좌익수,우익수,29.0,20.0,0.233,0.308,0.32,0.628,2011,229.0,0.713
임훈,26.0,93.0,281.0,229.0,34.0,61.0,9.0,6.0,0.0,82.0,24.0,5.0,5.0,33.0,0.0,0.0,33.0,4.0,16.0,3.0,2011,5000,0.652,1985-07-17,좌투좌타,좌익수,우익수,46.0,33.0,0.266,0.355,0.358,0.713,2012,314.0,0.626
임훈,27.0,117.0,348.0,314.0,36.0,84.0,8.0,4.0,0.0,100.0,26.0,3.0,5.0,18.0,1.0,0.0,56.0,7.0,14.0,1.0,2012,8500,0.11,1985-07-17,좌투좌타,좌익수,우익수,72.0,19.0,0.268,0.308,0.318,0.626,2013,81.0,0.502
임훈,28.0,40.0,87.0,81.0,6.0,18.0,1.0,0.0,0.0,19.0,5.0,0.0,0.0,4.0,1.0,0.0,14.0,4.0,1.0,0.0,2013,10000,-0.402,1985-07-17,좌투좌타,좌익수,우익수,17.0,5.0,0.222,0.267,0.235,0.502,2014,277.0,0.7969999999999999
임훈,29.0,90.0,330.0,277.0,47.0,87.0,13.0,1.0,2.0,108.0,27.0,9.0,2.0,37.0,8.0,0.0,61.0,4.0,6.0,2.0,2014,7500,1.727,1985-07-17,좌투좌타,좌익수,우익수,71.0,45.0,0.314,0.40700000000000003,0.39,0.7969999999999999,2015,252.0,0.708
임훈,30.0,88.0,296.0,252.0,44.0,70.0,12.0,1.0,1.0,87.0,24.0,3.0,2.0,26.0,9.0,0.0,44.0,5.0,7.0,2.0,2015,7500,0.019,1985-07-17,좌투좌타,좌익수,우익수,56.0,35.0,0.278,0.363,0.345,0.708,2016,180.0,0.614
임훈,31.0,60.0,198.0,180.0,20.0,47.0,4.0,0.0,1.0,54.0,14.0,8.0,4.0,12.0,2.0,0.0,26.0,6.0,4.0,0.0,2016,13000,-0.409,1985-07-17,좌투좌타,좌익수,우익수,42.0,14.0,0.261,0.314,0.3,0.614,2017,82.0,0.623
임훈,32.0,42.0,85.0,82.0,8.0,24.0,1.0,0.0,0.0,25.0,7.0,1.0,2.0,2.0,1.0,0.0,16.0,3.0,0.0,0.0,2017,10000,-0.251,1985-07-17,좌투좌타,좌익수,우익수,23.0,3.0,0.293,0.318,0.305,0.623,2018,83.0,0.593
김동엽,26.0,57.0,150.0,143.0,19.0,48.0,8.0,0.0,6.0,74.0,23.0,2.0,1.0,5.0,1.0,0.0,41.0,3.0,0.0,1.0,2016,2700,0.461,1990-07-24,우타우투,지명타자,좌익수,34.0,6.0,0.336,0.36,0.517,0.877,2017,393.0,0.825
김동엽,27.0,125.0,428.0,393.0,58.0,109.0,18.0,1.0,22.0,195.0,70.0,2.0,4.0,23.0,9.0,1.0,62.0,6.0,0.0,3.0,2017,4700,1.526,1990-07-24,우타우투,지명타자,좌익수,68.0,32.0,0.27699999999999997,0.32899999999999996,0.496,0.825,2018,421.0,0.7649999999999999
김동엽,28.0,124.0,446.0,421.0,58.0,106.0,15.0,0.0,27.0,202.0,76.0,11.0,2.0,17.0,4.0,0.0,108.0,13.0,1.0,3.0,2018,11500,-0.123,1990-07-24,우타우투,지명타자,좌익수,64.0,21.0,0.252,0.285,0.48,0.7649999999999999,2019,195.0,0.603
최재원,23.0,52.0,56.0,45.0,4.0,6.0,2.0,0.0,0.0,8.0,3.0,2.0,1.0,10.0,0.0,0.0,18.0,1.0,1.0,0.0,2013,2400,-0.28800000000000003,1990-07-30,우투우타,2루수,3루수,4.0,10.0,0.133,0.29100000000000004,0.17800000000000002,0.469,2014,1.0,0.5
최재원,24.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,2500,-0.06,1990-07-30,우투우타,2루수,3루수,0.0,1.0,0.0,0.5,0.0,0.5,2015,85.0,0.778
최재원,25.0,114.0,102.0,85.0,31.0,21.0,8.0,0.0,2.0,35.0,13.0,14.0,5.0,10.0,6.0,0.0,29.0,1.0,1.0,0.0,2015,2700,0.759,1990-07-30,우투우타,2루수,3루수,11.0,16.0,0.247,0.366,0.41200000000000003,0.778,2016,81.0,0.975
최재원,26.0,28.0,105.0,81.0,20.0,27.0,3.0,0.0,4.0,42.0,16.0,3.0,1.0,17.0,3.0,0.0,17.0,2.0,2.0,2.0,2016,5000,1.231,1990-07-30,우투우타,2루수,3루수,20.0,20.0,0.33299999999999996,0.456,0.519,0.975,2017,142.0,0.578
백승현,22.0,9.0,30.0,23.0,2.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0,6.0,0.0,1.0,0.0,2017,2400,0.024,1995-05-26,우투우타,3루수,유격수,4.0,6.0,0.217,0.379,0.261,0.64,2018,8.0,0.5
백승현,23.0,5.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,3000,-0.001,1995-05-26,우투우타,3루수,유격수,2.0,0.0,0.25,0.25,0.25,0.5,2019,30.0,0.36700000000000005
정주현,19.0,6.0,11.0,11.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2009,2400,-0.1,1990-10-13,우투우타,2루수,2루수,0.0,0.0,0.091,0.091,0.364,0.455,2010,9.0,0.495
정주현,20.0,8.0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2010,2400,-0.058,1990-10-13,우투우타,2루수,2루수,2.0,1.0,0.222,0.273,0.222,0.495,2011,18.0,0.453
정주현,21.0,15.0,21.0,18.0,6.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2011,2600,-0.01,1990-10-13,우투우타,2루수,2루수,3.0,3.0,0.16699999999999998,0.28600000000000003,0.16699999999999998,0.453,2012,23.0,0.414
정주현,22.0,18.0,25.0,23.0,5.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2012,2800,-0.05,1990-10-13,우투우타,2루수,2루수,4.0,2.0,0.174,0.24,0.174,0.414,2013,83.0,0.653
정주현,26.0,99.0,257.0,225.0,30.0,50.0,12.0,1.0,1.0,67.0,22.0,5.0,5.0,28.0,0.0,0.0,66.0,1.0,2.0,2.0,2016,5000,-1.182,1990-10-13,우투우타,2루수,2루수,36.0,28.0,0.222,0.306,0.298,0.604,2017,8.0,0.0
정주현,27.0,15.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2017,6000,-0.324,1990-10-13,우투우타,2루수,2루수,0.0,0.0,0.0,0.0,0.0,0.0,2018,303.0,0.7040000000000001
정주현,28.0,115.0,339.0,303.0,48.0,79.0,14.0,2.0,6.0,115.0,31.0,18.0,3.0,27.0,2.0,0.0,68.0,9.0,6.0,1.0,2018,5000,1.037,1990-10-13,우투우타,2루수,2루수,57.0,29.0,0.261,0.324,0.38,0.7040000000000001,2019,376.0,0.6
김용의,27.0,83.0,219.0,194.0,22.0,48.0,4.0,0.0,2.0,58.0,21.0,5.0,4.0,17.0,0.0,1.0,50.0,1.0,5.0,3.0,2012,2400,-0.22,1985-08-20,우투좌타,1루수,중견수,42.0,17.0,0.247,0.304,0.299,0.603,2013,301.0,0.725
김용의,28.0,109.0,348.0,301.0,42.0,83.0,6.0,5.0,5.0,114.0,34.0,21.0,7.0,34.0,0.0,2.0,58.0,6.0,10.0,3.0,2013,5000,0.91,1985-08-20,우투좌타,1루수,중견수,67.0,34.0,0.276,0.34600000000000003,0.379,0.725,2014,183.0,0.607
김용의,29.0,103.0,208.0,183.0,31.0,44.0,7.0,1.0,0.0,53.0,22.0,9.0,7.0,19.0,2.0,0.0,46.0,2.0,3.0,1.0,2014,10000,-0.388,1985-08-20,우투좌타,1루수,중견수,36.0,21.0,0.24,0.317,0.29,0.607,2015,171.0,0.639
김용의,30.0,71.0,199.0,171.0,30.0,43.0,5.0,1.0,0.0,50.0,15.0,11.0,6.0,22.0,3.0,1.0,38.0,3.0,3.0,0.0,2015,6000,-0.3670000000000001,1985-08-20,우투좌타,1루수,중견수,37.0,25.0,0.251,0.34700000000000003,0.292,0.639,2016,308.0,0.8
김용의,31.0,105.0,347.0,308.0,62.0,98.0,18.0,4.0,1.0,127.0,20.0,19.0,7.0,35.0,0.0,0.0,64.0,6.0,4.0,0.0,2016,6000,1.979,1985-08-20,우투좌타,1루수,중견수,75.0,35.0,0.318,0.38799999999999996,0.41200000000000003,0.8,2017,164.0,0.6729999999999999
김용의,32.0,60.0,189.0,164.0,17.0,44.0,6.0,2.0,0.0,54.0,8.0,9.0,4.0,19.0,0.0,0.0,49.0,2.0,6.0,0.0,2017,12000,0.199,1985-08-20,우투좌타,1루수,중견수,36.0,19.0,0.268,0.344,0.32899999999999996,0.6729999999999999,2018,159.0,0.5429999999999999
김용의,33.0,114.0,185.0,159.0,28.0,37.0,2.0,0.0,0.0,39.0,13.0,10.0,1.0,16.0,0.0,1.0,32.0,1.0,7.0,3.0,2018,9000,-0.6679999999999999,1985-08-20,우투좌타,1루수,중견수,35.0,16.0,0.233,0.298,0.245,0.5429999999999999,2019,179.0,0.595
오지환,19.0,5.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2009,2400,-0.091,1990-03-12,우투좌타,유격수,유격수,1.0,1.0,0.111,0.2,0.111,0.311,2010,352.0,0.755
오지환,20.0,125.0,417.0,352.0,59.0,85.0,13.0,6.0,13.0,149.0,61.0,13.0,2.0,44.0,7.0,0.0,137.0,1.0,7.0,7.0,2010,2400,2.717,1990-03-12,우투좌타,유격수,유격수,53.0,51.0,0.24100000000000002,0.332,0.423,0.755,2011,156.0,0.594
오지환,21.0,63.0,180.0,156.0,17.0,33.0,7.0,0.0,2.0,46.0,15.0,5.0,2.0,19.0,1.0,0.0,57.0,2.0,3.0,1.0,2011,10200,0.358,1990-03-12,우투좌타,유격수,유격수,24.0,20.0,0.212,0.299,0.295,0.594,2012,462.0,0.7140000000000001
오지환,22.0,133.0,540.0,462.0,66.0,115.0,22.0,2.0,12.0,177.0,53.0,23.0,14.0,55.0,6.0,4.0,122.0,6.0,9.0,8.0,2012,4800,3.497,1990-03-12,우투좌타,유격수,유격수,79.0,61.0,0.249,0.331,0.38299999999999995,0.7140000000000001,2013,441.0,0.746
오지환,23.0,124.0,514.0,441.0,81.0,113.0,20.0,8.0,9.0,176.0,47.0,30.0,7.0,54.0,9.0,0.0,113.0,7.0,7.0,3.0,2013,10200,3.91,1990-03-12,우투좌타,유격수,유격수,76.0,63.0,0.256,0.34700000000000003,0.39899999999999997,0.746,2014,397.0,0.7669999999999999
오지환,24.0,113.0,464.0,397.0,72.0,104.0,20.0,8.0,8.0,164.0,56.0,28.0,12.0,51.0,7.0,2.0,102.0,8.0,6.0,3.0,2014,15000,2.526,1990-03-12,우투좌타,유격수,유격수,68.0,58.0,0.262,0.354,0.413,0.7669999999999999,2015,497.0,0.8
오지환,25.0,138.0,566.0,497.0,76.0,138.0,41.0,4.0,11.0,220.0,56.0,25.0,10.0,59.0,4.0,1.0,121.0,2.0,3.0,3.0,2015,25000,6.573,1990-03-12,우투좌타,유격수,유격수,82.0,63.0,0.278,0.35700000000000004,0.44299999999999995,0.8,2016,393.0,0.8809999999999999
오지환,26.0,121.0,472.0,393.0,73.0,110.0,14.0,5.0,20.0,194.0,78.0,17.0,9.0,65.0,7.0,0.0,97.0,7.0,2.0,5.0,2016,25000,4.44,1990-03-12,우투좌타,유격수,유격수,71.0,72.0,0.28,0.387,0.494,0.8809999999999999,2017,334.0,0.7689999999999999
오지환,27.0,107.0,390.0,334.0,47.0,91.0,13.0,4.0,8.0,136.0,39.0,10.0,5.0,45.0,5.0,2.0,105.0,8.0,1.0,5.0,2017,35000,2.74,1990-03-12,우투좌타,유격수,유격수,66.0,50.0,0.272,0.36200000000000004,0.40700000000000003,0.7689999999999999,2018,533.0,0.75
오지환,28.0,144.0,617.0,533.0,93.0,148.0,26.0,2.0,11.0,211.0,71.0,10.0,5.0,59.0,7.0,3.0,146.0,6.0,12.0,6.0,2018,29000,3.096,1990-03-12,우투좌타,유격수,유격수,109.0,66.0,0.278,0.354,0.396,0.75,2019,473.0,0.7170000000000001
윤진호,23.0,3.0,8.0,6.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2009,2400,0.057,1986-06-23,우투우타,3루수,2루수,1.0,1.0,0.33299999999999996,0.429,0.5,0.929,2010,6.0,0.0
윤진호,24.0,17.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2010,2400,-0.13,1986-06-23,우투우타,3루수,2루수,0.0,0.0,0.0,0.0,0.0,0.0,2011,88.0,0.418
윤진호,25.0,75.0,99.0,88.0,11.0,14.0,4.0,0.0,0.0,18.0,2.0,2.0,1.0,6.0,0.0,0.0,26.0,3.0,5.0,0.0,2011,2600,-0.5379999999999999,1986-06-23,우투우타,3루수,2루수,10.0,6.0,0.159,0.213,0.205,0.418,2012,12.0,0.237
윤진호,29.0,30.0,13.0,12.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2015,3300,-0.08,1986-06-23,우투우타,3루수,2루수,1.0,0.0,0.083,0.083,0.083,0.166,2016,21.0,0.38
윤진호,30.0,34.0,23.0,21.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,2016,3300,-0.16899999999999998,1986-06-23,우투우타,3루수,2루수,4.0,0.0,0.19,0.19,0.19,0.38,2017,3.0,0.6659999999999999
윤진호,31.0,14.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,4000,-0.069,1986-06-23,우투우타,3루수,2루수,1.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.6659999999999999,2018,53.0,0.527
윤진호,32.0,102.0,61.0,53.0,13.0,11.0,3.0,0.0,0.0,14.0,4.0,0.0,1.0,2.0,2.0,0.0,14.0,2.0,4.0,0.0,2018,4200,-0.292,1986-06-23,우투우타,3루수,2루수,8.0,4.0,0.20800000000000002,0.263,0.264,0.527,2019,59.0,0.303
양원혁,27.0,7.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2900,0.096,1991-07-21,좌타우투,2루수,2루수,2.0,1.0,0.4,0.5,0.4,0.9,2019,0.0,
김재율,22.0,25.0,28.0,24.0,2.0,6.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,2011,2400,0.062,1989-01-14,우투우타,3루수,1루수,4.0,4.0,0.25,0.35700000000000004,0.33299999999999996,0.69,2012,36.0,0.33799999999999997
김재율,28.0,75.0,198.0,181.0,21.0,55.0,9.0,0.0,6.0,82.0,28.0,0.0,1.0,10.0,2.0,0.0,35.0,8.0,4.0,1.0,2017,2900,0.777,1989-01-14,우투우타,3루수,1루수,40.0,12.0,0.304,0.345,0.45299999999999996,0.7979999999999999,2018,36.0,0.623
김재율,29.0,25.0,41.0,36.0,5.0,8.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,3.0,2.0,0.0,9.0,1.0,0.0,0.0,2018,6800,0.016,1989-01-14,우투우타,3루수,1루수,5.0,5.0,0.222,0.317,0.306,0.623,2019,9.0,0.222
김민성,19.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2007,2400,0.005,1988-12-17,우투우타,3루수,3루수,0.0,0.0,0.0,0.0,0.0,0.0,2008,25.0,0.499
김민성,20.0,20.0,28.0,25.0,6.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,2008,2100,-0.08199999999999999,1988-12-17,우투우타,3루수,3루수,4.0,2.0,0.2,0.259,0.24,0.499,2009,327.0,0.685
김민성,21.0,114.0,389.0,327.0,51.0,81.0,17.0,0.0,4.0,110.0,37.0,5.0,5.0,48.0,4.0,0.0,72.0,8.0,8.0,2.0,2009,2300,0.857,1988-12-17,우투우타,3루수,3루수,60.0,52.0,0.248,0.349,0.336,0.685,2010,180.0,0.5660000000000001
김민성,22.0,80.0,223.0,180.0,26.0,36.0,4.0,0.0,2.0,46.0,12.0,1.0,0.0,18.0,11.0,1.0,41.0,6.0,13.0,1.0,2010,2300,-0.08,1988-12-17,우투우타,3루수,3루수,30.0,29.0,0.2,0.31,0.256,0.5660000000000001,2011,314.0,0.623
김민성,23.0,124.0,373.0,314.0,37.0,74.0,10.0,1.0,4.0,98.0,23.0,12.0,3.0,26.0,9.0,0.0,51.0,4.0,22.0,2.0,2011,5500,0.5589999999999999,1988-12-17,우투우타,3루수,3루수,59.0,35.0,0.23600000000000002,0.311,0.312,0.623,2012,219.0,0.725
김민성,24.0,71.0,254.0,219.0,24.0,62.0,9.0,0.0,4.0,83.0,22.0,7.0,2.0,17.0,6.0,0.0,58.0,2.0,8.0,4.0,2012,7500,1.5719999999999998,1988-12-17,우투우타,3루수,3루수,49.0,23.0,0.28300000000000003,0.34600000000000003,0.379,0.725,2013,458.0,0.8009999999999999
김민성,25.0,128.0,523.0,458.0,60.0,129.0,24.0,2.0,15.0,202.0,72.0,7.0,7.0,42.0,16.0,1.0,84.0,11.0,3.0,4.0,2013,8500,3.722,1988-12-17,우투우타,3루수,3루수,88.0,58.0,0.282,0.36,0.441,0.8009999999999999,2014,438.0,0.7989999999999999
김민성,26.0,116.0,486.0,438.0,60.0,128.0,29.0,2.0,12.0,197.0,77.0,3.0,1.0,30.0,10.0,1.0,80.0,10.0,5.0,3.0,2014,18000,2.525,1988-12-17,우투우타,3루수,3루수,85.0,40.0,0.292,0.349,0.45,0.7989999999999999,2015,445.0,0.8220000000000001
김민성,27.0,118.0,489.0,445.0,60.0,135.0,24.0,0.0,16.0,207.0,71.0,1.0,1.0,31.0,8.0,1.0,62.0,15.0,2.0,3.0,2015,22000,1.946,1988-12-17,우투우타,3루수,3루수,95.0,39.0,0.303,0.35700000000000004,0.465,0.8220000000000001,2016,510.0,0.8690000000000001
김민성,28.0,141.0,579.0,510.0,76.0,156.0,39.0,5.0,17.0,256.0,90.0,6.0,3.0,53.0,3.0,3.0,89.0,15.0,1.0,12.0,2016,22000,3.654,1988-12-17,우투우타,3루수,3루수,95.0,56.0,0.306,0.36700000000000005,0.502,0.8690000000000001,2017,472.0,0.7809999999999999
김민성,29.0,133.0,530.0,472.0,59.0,133.0,26.0,1.0,15.0,206.0,78.0,0.0,1.0,43.0,7.0,2.0,93.0,15.0,0.0,8.0,2017,37000,3.047,1988-12-17,우투우타,3루수,3루수,91.0,50.0,0.282,0.345,0.436,0.7809999999999999,2018,413.0,0.7649999999999999
김민성,30.0,128.0,465.0,413.0,46.0,117.0,24.0,0.0,10.0,171.0,45.0,1.0,0.0,40.0,6.0,3.0,80.0,6.0,1.0,5.0,2018,35000,1.722,1988-12-17,우투우타,3루수,3루수,83.0,46.0,0.28300000000000003,0.35100000000000003,0.414,0.7649999999999999,2019,361.0,0.6940000000000001
장시윤,22.0,17.0,31.0,29.0,2.0,8.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,2015,3300,-0.359,1993-09-23,우투우타,3루수,2루수,8.0,0.0,0.276,0.276,0.276,0.552,2016,10.0,0.629
서상우,26.0,58.0,171.0,159.0,29.0,54.0,8.0,0.0,6.0,80.0,22.0,5.0,1.0,9.0,3.0,0.0,31.0,2.0,0.0,0.0,2015,6000,0.906,1989-09-17,우투좌타,지명타자,지명타자,40.0,12.0,0.34,0.386,0.503,0.889,2016,111.0,0.799
서상우,27.0,56.0,137.0,111.0,18.0,28.0,5.0,0.0,4.0,45.0,12.0,1.0,0.0,25.0,1.0,1.0,37.0,1.0,0.0,0.0,2016,6000,0.481,1989-09-17,우투좌타,지명타자,지명타자,19.0,26.0,0.252,0.39399999999999996,0.405,0.799,2017,13.0,0.602
서상우,28.0,10.0,17.0,13.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,8.0,0.0,0.0,0.0,2017,5500,-0.015,1989-09-17,우투좌타,지명타자,지명타자,0.0,4.0,0.077,0.294,0.308,0.602,2018,69.0,0.77
